/home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/center_2019_08_25_21_17_57_936.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/left_2019_08_25_21_17_57_936.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/right_2019_08_25_21_17_57_936.jpg, 0, 0, 0, 7.916136E-05
/home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/center_2019_08_25_21_17_58_041.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/left_2019_08_25_21_17_58_041.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/right_2019_08_25_21_17_58_041.jpg, 0, 0, 0, 7.885937E-05
/home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/center_2019_08_25_21_17_58_149.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/left_2019_08_25_21_17_58_149.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/right_2019_08_25_21_17_58_149.jpg, 0, 0, 0, 7.802212E-05
/home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/center_2019_08_25_21_17_58_254.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/left_2019_08_25_21_17_58_254.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/right_2019_08_25_21_17_58_254.jpg, 0, 0, 0, 7.809541E-05
/home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/center_2019_08_25_21_17_58_356.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/left_2019_08_25_21_17_58_356.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/right_2019_08_25_21_17_58_356.jpg, 0, 0, 0, 7.791902E-05
/home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/center_2019_08_25_21_17_58_463.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/left_2019_08_25_21_17_58_463.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/right_2019_08_25_21_17_58_463.jpg, 0, 0, 0, 7.887634E-05
/home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/center_2019_08_25_21_17_58_563.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/left_2019_08_25_21_17_58_563.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/right_2019_08_25_21_17_58_563.jpg, 0, 0, 0, 7.871172E-05
/home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/center_2019_08_25_21_17_58_668.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/left_2019_08_25_21_17_58_668.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/right_2019_08_25_21_17_58_668.jpg, 0, 0, 0, 7.786256E-05
/home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/center_2019_08_25_21_17_58_768.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/left_2019_08_25_21_17_58_768.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/right_2019_08_25_21_17_58_768.jpg, 0, 0, 0, 7.826748E-05
/home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/center_2019_08_25_21_17_58_870.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/left_2019_08_25_21_17_58_870.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/right_2019_08_25_21_17_58_870.jpg, 0, 0, 0, 7.868534E-05
/home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/center_2019_08_25_21_17_58_973.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/left_2019_08_25_21_17_58_973.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/right_2019_08_25_21_17_58_973.jpg, 0, 0, 0, 7.778376E-05
/home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/center_2019_08_25_21_17_59_081.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/left_2019_08_25_21_17_59_081.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/right_2019_08_25_21_17_59_081.jpg, 0, 0, 0, 7.779101E-05
/home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/center_2019_08_25_21_17_59_181.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/left_2019_08_25_21_17_59_181.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/right_2019_08_25_21_17_59_181.jpg, 0, 0, 0, 7.811333E-05
/home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/center_2019_08_25_21_17_59_288.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/left_2019_08_25_21_17_59_288.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/right_2019_08_25_21_17_59_288.jpg, 0, 0, 0, 7.806886E-05
/home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/center_2019_08_25_21_17_59_389.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/left_2019_08_25_21_17_59_389.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/right_2019_08_25_21_17_59_389.jpg, 0, 0, 0, 7.957582E-05
/home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/center_2019_08_25_21_17_59_493.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/left_2019_08_25_21_17_59_493.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/right_2019_08_25_21_17_59_493.jpg, 0, 0, 0, 7.830247E-05
/home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/center_2019_08_25_21_17_59_596.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/left_2019_08_25_21_17_59_596.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/right_2019_08_25_21_17_59_596.jpg, 0, 0, 0, 7.837557E-05
/home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/center_2019_08_25_21_17_59_701.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/left_2019_08_25_21_17_59_701.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/right_2019_08_25_21_17_59_701.jpg, 0, 0, 0, 7.829898E-05
/home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/center_2019_08_25_21_17_59_802.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/left_2019_08_25_21_17_59_802.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/right_2019_08_25_21_17_59_802.jpg, 0, 0, 0, 7.938356E-05
/home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/center_2019_08_25_21_17_59_905.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/left_2019_08_25_21_17_59_905.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/right_2019_08_25_21_17_59_905.jpg, 0, 0, 0, 7.821304E-05
/home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/center_2019_08_25_21_18_00_008.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/left_2019_08_25_21_18_00_008.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/right_2019_08_25_21_18_00_008.jpg, 0, 0, 0, 7.787332E-05
/home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/center_2019_08_25_21_18_00_113.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/left_2019_08_25_21_18_00_113.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/right_2019_08_25_21_18_00_113.jpg, 0, 0, 0, 7.813807E-05
/home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/center_2019_08_25_21_18_00_211.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/left_2019_08_25_21_18_00_211.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/right_2019_08_25_21_18_00_211.jpg, 0, 0, 0, 7.931793E-05
/home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/center_2019_08_25_21_18_00_314.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/left_2019_08_25_21_18_00_314.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/right_2019_08_25_21_18_00_314.jpg, 0, 0, 0, 7.816737E-05
/home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/center_2019_08_25_21_18_00_420.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/left_2019_08_25_21_18_00_420.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/right_2019_08_25_21_18_00_420.jpg, 0, 0, 0, 8.06176E-05
/home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/center_2019_08_25_21_18_00_521.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/left_2019_08_25_21_18_00_521.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/right_2019_08_25_21_18_00_521.jpg, 0, 0, 0, 7.800012E-05
/home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/center_2019_08_25_21_18_00_623.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/left_2019_08_25_21_18_00_623.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/right_2019_08_25_21_18_00_623.jpg, 0, 0, 0, 7.892435E-05
/home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/center_2019_08_25_21_18_00_724.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/left_2019_08_25_21_18_00_724.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/right_2019_08_25_21_18_00_724.jpg, 0, 0, 0, 8.061109E-05
/home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/center_2019_08_25_21_18_04_660.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/left_2019_08_25_21_18_04_660.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/right_2019_08_25_21_18_04_660.jpg, 0, 0, 0, 7.802475E-05
/home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/center_2019_08_25_21_18_04_760.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/left_2019_08_25_21_18_04_760.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/right_2019_08_25_21_18_04_760.jpg, 0, 0, 0, 7.824537E-05
/home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/center_2019_08_25_21_18_04_864.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/left_2019_08_25_21_18_04_864.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/right_2019_08_25_21_18_04_864.jpg, 0, 0, 0, 7.896579E-05
/home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/center_2019_08_25_21_18_04_967.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/left_2019_08_25_21_18_04_967.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/right_2019_08_25_21_18_04_967.jpg, 0, 0, 0, 7.832371E-05
/home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/center_2019_08_25_21_18_05_068.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/left_2019_08_25_21_18_05_068.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/right_2019_08_25_21_18_05_068.jpg, 0, 0, 0, 7.78227E-05
/home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/center_2019_08_25_21_18_05_168.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/left_2019_08_25_21_18_05_168.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/right_2019_08_25_21_18_05_168.jpg, 0, 0.2913301, 0, 0.1982384
/home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/center_2019_08_25_21_18_05_273.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/left_2019_08_25_21_18_05_273.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/right_2019_08_25_21_18_05_273.jpg, 0, 0.6122997, 0, 0.7333845
/home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/center_2019_08_25_21_18_05_374.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/left_2019_08_25_21_18_05_374.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/right_2019_08_25_21_18_05_374.jpg, 0, 0.8970659, 0, 1.67069
/home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/center_2019_08_25_21_18_05_476.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/left_2019_08_25_21_18_05_476.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/right_2019_08_25_21_18_05_476.jpg, -0.2795334, 1, 0, 2.857807
/home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/center_2019_08_25_21_18_05_579.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/left_2019_08_25_21_18_05_579.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/right_2019_08_25_21_18_05_579.jpg, -0.5862508, 1, 0, 4.00281
/home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/center_2019_08_25_21_18_05_681.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/left_2019_08_25_21_18_05_681.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/right_2019_08_25_21_18_05_681.jpg, -0.5260828, 1, 0, 5.141233
/home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/center_2019_08_25_21_18_05_783.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/left_2019_08_25_21_18_05_783.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/right_2019_08_25_21_18_05_783.jpg, -0.2254679, 1, 0, 6.303642
/home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/center_2019_08_25_21_18_05_883.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/left_2019_08_25_21_18_05_883.jpg, /home/sj/transforma/learning/udemy/The Complete Self-Driving Car Course - Applied Deep Learning/autonomous_car_driving/track_train_data_2/IMG/right_2019_08_25_21_18_05_883.jpg, 0, 1, 0, 7.440695
